timestamp,target,id,temp_pc1,weekend,holiday
2015-01-08 12:00:00,1343.4717,PAN_day_0,1.6282046,0,0
2015-01-08 13:00:00,1371.5959,PAN_day_0,1.9792918,0,0
2015-01-08 14:00:00,1383.9909,PAN_day_0,1.9258871,0,0
2015-01-08 15:00:00,1333.5524,PAN_day_0,1.8877596,0,0
2015-01-08 16:00:00,1255.568,PAN_day_0,1.6842747,0,0
2015-01-08 17:00:00,1142.0101,PAN_day_0,1.4097985,0,0
2015-01-08 18:00:00,1188.5847,PAN_day_0,0.9901688,0,0
2015-01-08 19:00:00,1172.1282,PAN_day_0,0.57344276,0,0
2015-01-08 20:00:00,1136.7167,PAN_day_0,0.30413738,0,0
2015-01-08 21:00:00,1111.7702,PAN_day_0,0.120292306,0,0
2015-01-08 22:00:00,1069.2922,PAN_day_0,-0.032062277,0,0
2015-01-08 23:00:00,1017.9603,PAN_day_0,-0.1411586,0,0
2015-01-09 00:00:00,977.2739,PAN_day_0,-0.25462848,0,1
2015-01-09 01:00:00,943.6081,PAN_day_0,-0.35366094,0,1
2015-01-09 02:00:00,917.064,PAN_day_0,-0.39622006,0,1
2015-01-09 03:00:00,895.9092,PAN_day_0,-0.45761797,0,1
2015-01-09 04:00:00,885.272,PAN_day_0,-0.529988,0,1
2015-01-09 05:00:00,884.8111,PAN_day_0,-0.60589975,0,1
2015-01-09 06:00:00,866.5622,PAN_day_0,-0.6762402,0,1
2015-01-09 07:00:00,883.0248,PAN_day_0,-0.75603026,0,1
2015-01-09 08:00:00,953.57,PAN_day_0,-0.58764046,0,1
2015-01-09 09:00:00,1006.9689,PAN_day_0,-0.065395966,0,1
2015-01-09 10:00:00,1058.0176,PAN_day_0,0.6123722,0,1
2015-01-09 11:00:00,1088.0395,PAN_day_0,1.1908587,0,1
2015-01-09 12:00:00,1080.8465,PAN_day_0,1.6787679,0,1
2015-01-09 13:00:00,1073.435,PAN_day_0,1.8954694,0,1
2015-01-09 14:00:00,1075.0293,PAN_day_0,2.033096,0,1
2015-01-09 15:00:00,1059.6223,PAN_day_0,2.1018732,0,1
2015-01-09 16:00:00,1026.1627,PAN_day_0,1.9095097,0,1
2015-01-09 17:00:00,997.3978,PAN_day_0,1.5000789,0,1
2015-01-09 18:00:00,1054.8104,PAN_day_0,1.035878,0,1
2015-01-09 19:00:00,1105.863,PAN_day_0,0.641551,0,1
2015-01-09 20:00:00,1085.7856,PAN_day_0,0.3351609,0,1
2015-01-09 21:00:00,1061.3146,PAN_day_0,0.07977434,0,1
2015-01-09 22:00:00,1033.8639,PAN_day_0,-0.08758349,0,1
2015-01-09 23:00:00,989.8507,PAN_day_0,-0.23670778,0,1
2015-01-10 00:00:00,949.5031,PAN_day_0,-0.3685282,1,0
2015-01-10 01:00:00,906.958,PAN_day_0,-0.4655427,1,0
2015-01-10 02:00:00,863.5135,PAN_day_0,-0.39471388,1,0
2015-01-10 03:00:00,848.4447,PAN_day_0,-0.5180503,1,0
2015-01-10 04:00:00,839.8821,PAN_day_0,-0.6115475,1,0
2015-01-10 05:00:00,847.1073,PAN_day_0,-0.69556016,1,0
2015-01-10 06:00:00,848.4718,PAN_day_0,-0.7629436,1,0
2015-01-10 07:00:00,897.8229,PAN_day_0,-0.8141918,1,0
2015-01-10 08:00:00,1021.672,PAN_day_0,-0.62417996,1,0
2015-01-10 09:00:00,1108.9439,PAN_day_0,-0.056824733,1,0
2015-01-10 10:00:00,1165.4756,PAN_day_0,0.60909957,1,0
2015-01-10 11:00:00,1179.063,PAN_day_0,1.1926708,1,0
2015-01-10 12:00:00,1173.0899,PAN_day_0,1.6714083,1,0
2015-01-10 13:00:00,1161.4116,PAN_day_0,2.1325054,1,0
2015-01-10 14:00:00,1133.3133,PAN_day_0,2.3122468,1,0
2015-01-10 15:00:00,1100.6097,PAN_day_0,2.173251,1,0
2015-01-10 16:00:00,1082.6875,PAN_day_0,2.0041895,1,0
2015-01-10 17:00:00,1051.4135,PAN_day_0,1.7010566,1,0
2015-01-10 18:00:00,1088.8689,PAN_day_0,1.2102919,1,0
2015-01-10 19:00:00,1144.2722,PAN_day_0,0.68888116,1,0
2015-01-10 20:00:00,1102.2466,PAN_day_0,0.3434953,1,0
2015-01-10 21:00:00,1064.151,PAN_day_0,0.09746094,1,0
2015-01-10 22:00:00,1030.4566,PAN_day_0,-0.08303429,1,0
2015-01-10 23:00:00,979.5945,PAN_day_0,-0.23356529,1,0
2015-01-05 00:00:00,958.6209,PAN_day_1,-0.13452469,0,0
2015-01-05 01:00:00,928.5338,PAN_day_1,-0.2667945,0,0
2015-01-05 02:00:00,901.5402,PAN_day_1,-0.29219607,0,0
2015-01-05 03:00:00,887.7822,PAN_day_1,-0.38322416,0,0
2015-01-05 04:00:00,881.0019,PAN_day_1,-0.47099483,0,0
2015-01-05 05:00:00,885.4197,PAN_day_1,-0.53313535,0,0
2015-01-05 06:00:00,902.0863,PAN_day_1,-0.5939216,0,0
2015-01-05 07:00:00,1037.157,PAN_day_1,-0.5947592,0,0
2015-01-05 08:00:00,1191.9135,PAN_day_1,-0.34732586,0,0
2015-01-05 09:00:00,1319.8159,PAN_day_1,0.2066215,0,0
2015-01-05 10:00:00,1383.0651,PAN_day_1,0.85100406,0,0
2015-01-05 11:00:00,1415.1816,PAN_day_1,1.4057993,0,0
2015-01-05 12:00:00,1398.8659,PAN_day_1,1.8923588,0,0
2015-01-05 13:00:00,1430.5514,PAN_day_1,2.2805438,0,0
2015-01-05 14:00:00,1413.9896,PAN_day_1,2.4228055,0,0
2015-01-05 15:00:00,1378.7528,PAN_day_1,2.429666,0,0
2015-01-05 16:00:00,1292.2593,PAN_day_1,2.26387,0,0
2015-01-05 17:00:00,1178.1032,PAN_day_1,1.8339876,0,0
2015-01-05 18:00:00,1188.0149,PAN_day_1,1.336815,0,0
2015-01-05 19:00:00,1207.7648,PAN_day_1,0.8588381,0,0
2015-01-05 20:00:00,1156.6583,PAN_day_1,0.55119324,0,0
2015-01-05 21:00:00,1114.1973,PAN_day_1,0.32148254,0,0
2015-01-05 22:00:00,1066.7578,PAN_day_1,0.14580704,0,0
2015-01-05 23:00:00,1002.3568,PAN_day_1,0.0072853067,0,0
2015-01-06 00:00:00,931.5394,PAN_day_1,-0.07248365,0,0
2015-01-06 01:00:00,914.6895,PAN_day_1,-0.16203322,0,0
2015-01-06 02:00:00,890.8448,PAN_day_1,-0.2006635,0,0
2015-01-06 03:00:00,869.0447,PAN_day_1,-0.22784756,0,0
2015-01-06 04:00:00,852.4821,PAN_day_1,-0.3100481,0,0
2015-01-06 05:00:00,891.2575,PAN_day_1,-0.36920443,0,0
2015-01-06 06:00:00,895.6612,PAN_day_1,-0.46865585,0,0
2015-01-06 07:00:00,1006.3031,PAN_day_1,-0.58939636,0,0
2015-01-06 08:00:00,1183.9851,PAN_day_1,-0.43555254,0,0
2015-01-06 09:00:00,1311.9373,PAN_day_1,0.16773587,0,0
2015-01-06 10:00:00,1384.2441,PAN_day_1,0.9061572,0,0
2015-01-06 11:00:00,1401.9173,PAN_day_1,1.5002506,0,0
2015-01-06 12:00:00,1415.6382,PAN_day_1,2.0242004,0,0
2015-01-06 13:00:00,1437.47,PAN_day_1,2.4329376,0,0
2015-01-06 14:00:00,1430.0527,PAN_day_1,2.5239725,0,0
2015-01-06 15:00:00,1383.4537,PAN_day_1,2.5649438,0,0
2015-01-06 16:00:00,1325.206,PAN_day_1,2.3759086,0,0
2015-01-06 17:00:00,1166.9817,PAN_day_1,1.9331799,0,0
2015-01-06 18:00:00,1163.0865,PAN_day_1,1.4451585,0,0
2015-01-06 19:00:00,1197.1559,PAN_day_1,0.94566,0,0
2015-01-06 20:00:00,1155.743,PAN_day_1,0.5810979,0,0
2015-01-06 21:00:00,1116.5382,PAN_day_1,0.33934096,0,0
2015-01-06 22:00:00,1086.2051,PAN_day_1,0.15607718,0,0
2015-01-06 23:00:00,1030.0292,PAN_day_1,-0.038037457,0,0
2015-01-07 00:00:00,979.6728,PAN_day_1,-0.15726613,0,0
2015-01-07 01:00:00,940.4568,PAN_day_1,-0.24964662,0,0
2015-01-07 02:00:00,908.5931,PAN_day_1,-0.38012576,0,0
2015-01-07 03:00:00,886.4675,PAN_day_1,-0.47891238,0,0
2015-01-07 04:00:00,876.4283,PAN_day_1,-0.5604096,0,0
2015-01-07 05:00:00,892.4143,PAN_day_1,-0.6245667,0,0
2015-01-07 06:00:00,907.9188,PAN_day_1,-0.72410154,0,0
2015-01-07 07:00:00,1010.5448,PAN_day_1,-0.8153933,0,0
2015-01-07 08:00:00,1164.6559,PAN_day_1,-0.603749,0,0
2015-01-07 09:00:00,1293.9383,PAN_day_1,-0.00743623,0,0
2015-01-07 10:00:00,1366.6676,PAN_day_1,0.6830238,0,0
2015-01-07 11:00:00,1390.9173,PAN_day_1,1.2484161,0,0
2015-01-07 12:00:00,1383.5812,PAN_day_1,1.7633275,0,0
2015-01-07 13:00:00,1407.7425,PAN_day_1,2.0546553,0,0
2015-01-07 14:00:00,1408.6819,PAN_day_1,2.234804,0,0
2015-01-07 15:00:00,1362.4042,PAN_day_1,2.1197064,0,0
2015-01-07 16:00:00,1286.8121,PAN_day_1,1.9812365,0,0
2015-01-07 17:00:00,1179.9351,PAN_day_1,1.6435537,0,0
2015-01-07 18:00:00,1182.7732,PAN_day_1,1.1778405,0,0
2015-01-07 19:00:00,1206.2524,PAN_day_1,0.7476086,0,0
2015-01-07 20:00:00,1143.2591,PAN_day_1,0.41240755,0,0
2015-01-07 21:00:00,1138.631,PAN_day_1,0.20699647,0,0
2015-01-07 22:00:00,1095.4537,PAN_day_1,0.008473949,0,0
2015-01-07 23:00:00,1044.1697,PAN_day_1,-0.1164995,0,0
2015-01-08 00:00:00,985.8912,PAN_day_1,-0.19345441,0,0
2015-01-08 01:00:00,962.4068,PAN_day_1,-0.31100616,0,0
2015-01-08 02:00:00,928.1036,PAN_day_1,-0.3615829,0,0
2015-01-08 03:00:00,917.9997,PAN_day_1,-0.45346972,0,0
2015-01-08 04:00:00,910.9537,PAN_day_1,-0.52392805,0,0
2015-01-08 05:00:00,928.724,PAN_day_1,-0.57873344,0,0
2015-01-08 06:00:00,931.4314,PAN_day_1,-0.63576305,0,0
2015-01-08 07:00:00,1033.7357,PAN_day_1,-0.74533486,0,0
2015-01-08 08:00:00,1186.5044,PAN_day_1,-0.61330265,0,0
2015-01-08 09:00:00,1275.112,PAN_day_1,-0.11258557,0,0
2015-01-08 10:00:00,1348.951,PAN_day_1,0.6228896,0,0
2015-01-08 11:00:00,1365.6284,PAN_day_1,1.1880467,0,0
2015-01-08 12:00:00,1343.4717,PAN_day_1,1.6282046,0,0
2015-01-08 13:00:00,1371.5959,PAN_day_1,1.9792918,0,0
2015-01-08 14:00:00,1383.9909,PAN_day_1,1.9258871,0,0
2015-01-08 15:00:00,1333.5524,PAN_day_1,1.8877596,0,0
2015-01-08 16:00:00,1255.568,PAN_day_1,1.6842747,0,0
2015-01-08 17:00:00,1142.0101,PAN_day_1,1.4097985,0,0
2015-01-08 18:00:00,1188.5847,PAN_day_1,0.9901688,0,0
2015-01-08 19:00:00,1172.1282,PAN_day_1,0.57344276,0,0
2015-01-08 20:00:00,1136.7167,PAN_day_1,0.30413738,0,0
2015-01-08 21:00:00,1111.7702,PAN_day_1,0.120292306,0,0
2015-01-08 22:00:00,1069.2922,PAN_day_1,-0.032062277,0,0
2015-01-08 23:00:00,1017.9603,PAN_day_1,-0.1411586,0,0
2015-01-09 00:00:00,977.2739,PAN_day_1,-0.25462848,0,1
2015-01-09 01:00:00,943.6081,PAN_day_1,-0.35366094,0,1
2015-01-09 02:00:00,917.064,PAN_day_1,-0.39622006,0,1
2015-01-09 03:00:00,895.9092,PAN_day_1,-0.45761797,0,1
2015-01-09 04:00:00,885.272,PAN_day_1,-0.529988,0,1
2015-01-09 05:00:00,884.8111,PAN_day_1,-0.60589975,0,1
2015-01-09 06:00:00,866.5622,PAN_day_1,-0.6762402,0,1
2015-01-09 07:00:00,883.0248,PAN_day_1,-0.75603026,0,1
2015-01-09 08:00:00,953.57,PAN_day_1,-0.58764046,0,1
2015-01-09 09:00:00,1006.9689,PAN_day_1,-0.065395966,0,1
2015-01-09 10:00:00,1058.0176,PAN_day_1,0.6123722,0,1
2015-01-09 11:00:00,1088.0395,PAN_day_1,1.1908587,0,1
2015-01-09 12:00:00,1080.8465,PAN_day_1,1.6787679,0,1
2015-01-09 13:00:00,1073.435,PAN_day_1,1.8954694,0,1
2015-01-09 14:00:00,1075.0293,PAN_day_1,2.033096,0,1
2015-01-09 15:00:00,1059.6223,PAN_day_1,2.1018732,0,1
2015-01-09 16:00:00,1026.1627,PAN_day_1,1.9095097,0,1
2015-01-09 17:00:00,997.3978,PAN_day_1,1.5000789,0,1
2015-01-09 18:00:00,1054.8104,PAN_day_1,1.035878,0,1
2015-01-09 19:00:00,1105.863,PAN_day_1,0.641551,0,1
2015-01-09 20:00:00,1085.7856,PAN_day_1,0.3351609,0,1
2015-01-09 21:00:00,1061.3146,PAN_day_1,0.07977434,0,1
2015-01-09 22:00:00,1033.8639,PAN_day_1,-0.08758349,0,1
2015-01-09 23:00:00,989.8507,PAN_day_1,-0.23670778,0,1
2015-01-10 00:00:00,949.5031,PAN_day_1,-0.3685282,1,0
2015-01-10 01:00:00,906.958,PAN_day_1,-0.4655427,1,0
2015-01-10 02:00:00,863.5135,PAN_day_1,-0.39471388,1,0
2015-01-10 03:00:00,848.4447,PAN_day_1,-0.5180503,1,0
2015-01-10 04:00:00,839.8821,PAN_day_1,-0.6115475,1,0
2015-01-10 05:00:00,847.1073,PAN_day_1,-0.69556016,1,0
2015-01-10 06:00:00,848.4718,PAN_day_1,-0.7629436,1,0
2015-01-10 07:00:00,897.8229,PAN_day_1,-0.8141918,1,0
2015-01-10 08:00:00,1021.672,PAN_day_1,-0.62417996,1,0
2015-01-10 09:00:00,1108.9439,PAN_day_1,-0.056824733,1,0
2015-01-10 10:00:00,1165.4756,PAN_day_1,0.60909957,1,0
2015-01-10 11:00:00,1179.063,PAN_day_1,1.1926708,1,0
2015-01-10 12:00:00,1173.0899,PAN_day_1,1.6714083,1,0
2015-01-10 13:00:00,1161.4116,PAN_day_1,2.1325054,1,0
2015-01-10 14:00:00,1133.3133,PAN_day_1,2.3122468,1,0
2015-01-10 15:00:00,1100.6097,PAN_day_1,2.173251,1,0
2015-01-10 16:00:00,1082.6875,PAN_day_1,2.0041895,1,0
2015-01-10 17:00:00,1051.4135,PAN_day_1,1.7010566,1,0
2015-01-10 18:00:00,1088.8689,PAN_day_1,1.2102919,1,0
2015-01-10 19:00:00,1144.2722,PAN_day_1,0.68888116,1,0
2015-01-10 20:00:00,1102.2466,PAN_day_1,0.3434953,1,0
2015-01-10 21:00:00,1064.151,PAN_day_1,0.09746094,1,0
2015-01-10 22:00:00,1030.4566,PAN_day_1,-0.08303429,1,0
2015-01-10 23:00:00,979.5945,PAN_day_1,-0.23356529,1,0
2015-01-11 00:00:00,956.5766,PAN_day_1,-0.34916648,1,0
2015-01-11 01:00:00,924.2795,PAN_day_1,-0.4507836,1,0
2015-01-11 02:00:00,887.4576,PAN_day_1,-0.48206386,1,0
2015-01-11 03:00:00,858.9606,PAN_day_1,-0.5567469,1,0
2015-01-11 04:00:00,847.4881,PAN_day_1,-0.61593527,1,0
2015-01-11 05:00:00,842.7522,PAN_day_1,-0.71059334,1,0
2015-01-11 06:00:00,807.4211,PAN_day_1,-0.7142998,1,0
2015-01-11 07:00:00,813.1819,PAN_day_1,-0.78264993,1,0
2015-01-11 08:00:00,873.801,PAN_day_1,-0.592184,1,0
2015-01-11 09:00:00,935.3192,PAN_day_1,0.08698895,1,0
2015-01-11 10:00:00,1009.0054,PAN_day_1,0.8094171,1,0
2015-01-11 11:00:00,1070.3791,PAN_day_1,1.3976866,1,0
2015-01-11 12:00:00,1070.603,PAN_day_1,1.9122491,1,0
2015-01-11 13:00:00,1073.1479,PAN_day_1,2.3055701,1,0
2015-01-11 14:00:00,1064.0288,PAN_day_1,2.5450685,1,0
2015-01-11 15:00:00,1060.6283,PAN_day_1,2.585767,1,0
2015-01-11 16:00:00,1030.8882,PAN_day_1,2.3013935,1,0
2015-01-11 17:00:00,1015.4938,PAN_day_1,1.9129093,1,0
2015-01-11 18:00:00,1073.743,PAN_day_1,1.4249823,1,0
2015-01-11 19:00:00,1113.4443,PAN_day_1,0.9145008,1,0
2015-01-11 20:00:00,1122.2487,PAN_day_1,0.5674014,1,0
2015-01-11 21:00:00,1095.6601,PAN_day_1,0.3180532,1,0
2015-01-11 22:00:00,1046.8138,PAN_day_1,0.09049315,1,0
2015-01-11 23:00:00,1010.9126,PAN_day_1,-0.06321071,1,0
2015-01-06 00:00:00,931.5394,PAN_day_2,-0.07248365,0,0
2015-01-06 01:00:00,914.6895,PAN_day_2,-0.16203322,0,0
2015-01-06 02:00:00,890.8448,PAN_day_2,-0.2006635,0,0
2015-01-06 03:00:00,869.0447,PAN_day_2,-0.22784756,0,0
2015-01-06 04:00:00,852.4821,PAN_day_2,-0.3100481,0,0
2015-01-06 05:00:00,891.2575,PAN_day_2,-0.36920443,0,0
2015-01-06 06:00:00,895.6612,PAN_day_2,-0.46865585,0,0
2015-01-06 07:00:00,1006.3031,PAN_day_2,-0.58939636,0,0
2015-01-06 08:00:00,1183.9851,PAN_day_2,-0.43555254,0,0
2015-01-06 09:00:00,1311.9373,PAN_day_2,0.16773587,0,0
2015-01-06 10:00:00,1384.2441,PAN_day_2,0.9061572,0,0
2015-01-06 11:00:00,1401.9173,PAN_day_2,1.5002506,0,0
2015-01-06 12:00:00,1415.6382,PAN_day_2,2.0242004,0,0
2015-01-06 13:00:00,1437.47,PAN_day_2,2.4329376,0,0
2015-01-06 14:00:00,1430.0527,PAN_day_2,2.5239725,0,0
2015-01-06 15:00:00,1383.4537,PAN_day_2,2.5649438,0,0
2015-01-06 16:00:00,1325.206,PAN_day_2,2.3759086,0,0
2015-01-06 17:00:00,1166.9817,PAN_day_2,1.9331799,0,0
2015-01-06 18:00:00,1163.0865,PAN_day_2,1.4451585,0,0
2015-01-06 19:00:00,1197.1559,PAN_day_2,0.94566,0,0
2015-01-06 20:00:00,1155.743,PAN_day_2,0.5810979,0,0
2015-01-06 21:00:00,1116.5382,PAN_day_2,0.33934096,0,0
2015-01-06 22:00:00,1086.2051,PAN_day_2,0.15607718,0,0
2015-01-06 23:00:00,1030.0292,PAN_day_2,-0.038037457,0,0
2015-01-07 00:00:00,979.6728,PAN_day_2,-0.15726613,0,0
2015-01-07 01:00:00,940.4568,PAN_day_2,-0.24964662,0,0
2015-01-07 02:00:00,908.5931,PAN_day_2,-0.38012576,0,0
2015-01-07 03:00:00,886.4675,PAN_day_2,-0.47891238,0,0
2015-01-07 04:00:00,876.4283,PAN_day_2,-0.5604096,0,0
2015-01-07 05:00:00,892.4143,PAN_day_2,-0.6245667,0,0
2015-01-07 06:00:00,907.9188,PAN_day_2,-0.72410154,0,0
2015-01-07 07:00:00,1010.5448,PAN_day_2,-0.8153933,0,0
2015-01-07 08:00:00,1164.6559,PAN_day_2,-0.603749,0,0
2015-01-07 09:00:00,1293.9383,PAN_day_2,-0.00743623,0,0
2015-01-07 10:00:00,1366.6676,PAN_day_2,0.6830238,0,0
2015-01-07 11:00:00,1390.9173,PAN_day_2,1.2484161,0,0
2015-01-07 12:00:00,1383.5812,PAN_day_2,1.7633275,0,0
2015-01-07 13:00:00,1407.7425,PAN_day_2,2.0546553,0,0
2015-01-07 14:00:00,1408.6819,PAN_day_2,2.234804,0,0
2015-01-07 15:00:00,1362.4042,PAN_day_2,2.1197064,0,0
2015-01-07 16:00:00,1286.8121,PAN_day_2,1.9812365,0,0
